order_date,product,category,quantity,total_sales,unit_price,channel,payment_mode,event_type,store,city
2026-04-10,Sweet Lassi,Beverages,2,168.0,80,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Samosa (2pc),Starters,3,189.0,60,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Garlic Naan,Breads,2,103.95,55,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Chicken Biryani,Biryani,1,273.0,260,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Coke,Beverages,1,63.0,60,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Mango Lassi,Beverages,2,189.0,90,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Samosa (2pc),Starters,3,189.0,60,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Dal Makhani,Main Course,1,231.0,220,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Butter Chicken,Main Course,2,537.6,320,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Paneer Tikka,Starters,2,546.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Dal Makhani,Main Course,2,462.0,220,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Dal Makhani,Main Course,1,231.0,220,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Butter Naan,Breads,1,47.25,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Gulab Jamun (2pc),Desserts,3,283.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Chicken Biryani,Biryani,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Coke,Beverages,1,63.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Paneer Butter Masala,Main Course,1,294.0,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Masala Chai,Beverages,1,42.0,40,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Chicken 65,Starters,2,453.6,240,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-10,Mango Lassi,Beverages,1,94.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Masala Chai,Beverages,2,84.0,40,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Mutton Biryani,Biryani,1,357.0,340,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Tandoori Roti,Breads,1,31.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Chicken,Main Course,2,672.0,320,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Chicken,Main Course,2,672.0,320,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Masala Chai,Beverages,1,37.8,40,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Seekh Kebab,Starters,2,470.4,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Chicken,Main Course,1,336.0,320,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken 65,Starters,1,252.0,240,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Paneer Tikka,Starters,2,546.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Papad,Sides,2,63.0,30,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken 65,Starters,1,252.0,240,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Masala Chai,Beverages,1,42.0,40,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Mango Lassi,Beverages,1,94.5,90,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Chicken,Main Course,2,672.0,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Chicken,Main Course,2,470.4,320,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Sweet Lassi,Beverages,1,84.0,80,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Dal Makhani,Main Course,1,231.0,220,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Tandoori Roti,Breads,1,31.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Samosa (2pc),Starters,1,63.0,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Mango Lassi,Beverages,1,94.5,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken Biryani,Biryani,1,273.0,260,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Seekh Kebab,Starters,1,294.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Coke,Beverages,2,88.2,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Naan,Breads,1,37.8,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken Biryani,Biryani,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Naan,Breads,2,94.5,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Papad,Sides,2,50.4,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Rasmalai (2pc),Desserts,1,115.5,110,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken 65,Starters,1,252.0,240,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Mango Lassi,Beverages,1,85.05,90,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Paneer Tikka,Starters,1,273.0,260,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Veg Biryani,Biryani,1,220.5,210,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Party Order - Custom,Uncategorized,1,2362.5,2500,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken 65,Starters,2,453.6,240,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Coke,Beverages,2,100.8,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken Biryani,Biryani,1,218.4,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Paneer Tikka,Starters,1,273.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken Biryani,Biryani,1,273.0,260,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Tandoori Roti,Breads,1,31.5,30,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Samosa (2pc),Starters,1,50.4,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Naan,Breads,1,47.25,45,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Chicken,Main Course,3,1008.0,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Gulab Jamun (2pc),Desserts,1,94.5,90,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Dal Makhani,Main Course,1,231.0,220,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Tandoori Roti,Breads,2,56.7,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Paneer Butter Masala,Main Course,1,294.0,280,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Chicken,Main Course,1,336.0,320,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Coke,Beverages,3,132.3,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Sweet Lassi,Beverages,2,168.0,80,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Papad,Sides,1,31.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Naan,Breads,2,94.5,45,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Coke,Beverages,1,63.0,60,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Naan,Breads,1,47.25,45,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Veg Biryani,Biryani,1,154.35,210,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken Biryani,Biryani,2,436.8,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken 65,Starters,1,252.0,240,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken Biryani,Biryani,2,546.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Sweet Lassi,Beverages,1,84.0,80,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Mutton Biryani,Biryani,1,357.0,340,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Coke,Beverages,2,88.2,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Butter Chicken,Main Course,3,1008.0,320,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Dal Makhani,Main Course,1,231.0,220,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Veg Biryani,Biryani,2,441.0,210,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken Biryani,Biryani,1,218.4,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Garlic Naan,Breads,1,57.75,55,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Papad,Sides,1,31.5,30,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Sweet Lassi,Beverages,1,84.0,80,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken Biryani,Biryani,1,273.0,260,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Mutton Biryani,Biryani,1,357.0,340,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Chicken Biryani,Biryani,2,546.0,260,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Gulab Jamun (2pc),Desserts,1,94.5,90,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Paneer Butter Masala,Main Course,1,294.0,280,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Samosa (2pc),Starters,2,126.0,60,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Samosa (2pc),Starters,2,126.0,60,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Masala Chai,Beverages,1,29.4,40,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Papad,Sides,2,63.0,30,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Mango Lassi,Beverages,3,283.5,90,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-11,Mutton Biryani,Biryani,2,714.0,340,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Naan,Breads,1,47.25,45,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Tandoori Roti,Breads,1,31.5,30,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,84.0,40,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Garlic Naan,Breads,1,51.98,55,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,58.8,40,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Chicken,Main Course,1,302.4,320,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Mango Lassi,Beverages,1,85.05,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Butter Masala,Main Course,1,235.2,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Naan,Breads,2,94.5,45,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Coke,Beverages,1,63.0,60,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Coke,Beverages,2,126.0,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Tikka,Starters,2,546.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Tikka,Starters,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Tikka,Starters,1,273.0,260,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Mango Lassi,Beverages,1,94.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,84.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Naan,Breads,1,42.52,45,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Chicken Biryani,Biryani,2,546.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Samosa (2pc),Starters,1,56.7,60,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Garlic Naan,Breads,1,57.75,55,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Chicken Biryani,Biryani,1,273.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Seekh Kebab,Starters,1,264.6,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Naan,Breads,1,37.8,45,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Tandoori Roti,Breads,3,94.5,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,84.0,40,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Gulab Jamun (2pc),Desserts,1,94.5,90,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Tandoori Roti,Breads,1,31.5,30,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Rasmalai (2pc),Desserts,1,115.5,110,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,84.0,40,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Sweet Lassi,Beverages,1,84.0,80,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Garlic Naan,Breads,2,115.5,55,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Mutton Biryani,Biryani,1,321.3,340,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Chicken Biryani,Biryani,1,273.0,260,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Chicken Biryani,Biryani,3,819.0,260,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Chicken,Main Course,1,336.0,320,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Butter Masala,Main Course,2,529.2,280,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Tikka,Starters,2,436.8,260,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Gulab Jamun (2pc),Desserts,2,170.1,90,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Veg Biryani,Biryani,2,441.0,210,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Mango Lassi,Beverages,1,85.05,90,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Party Order - Custom,Uncategorized,2,5250.0,2500,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Garlic Naan,Breads,1,40.43,55,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Gulab Jamun (2pc),Desserts,1,94.5,90,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Papad,Sides,2,50.4,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,1,42.0,40,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Tandoori Roti,Breads,1,31.5,30,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Garlic Naan,Breads,1,57.75,55,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Mango Lassi,Beverages,1,94.5,90,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Tandoori Roti,Breads,1,22.05,30,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Papad,Sides,2,63.0,30,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Coke,Beverages,-1,-63.0,60,Zomato,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-12,Mutton Biryani,Biryani,1,357.0,340,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Veg Biryani,Biryani,2,441.0,210,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Samosa (2pc),Starters,1,63.0,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Butter Masala,Main Course,1,294.0,280,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Samosa (2pc),Starters,1,63.0,60,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Dal Makhani,Main Course,2,462.0,220,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Chicken Biryani,Biryani,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,84.0,40,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Mutton Biryani,Biryani,1,357.0,340,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Mutton Biryani,Biryani,2,714.0,340,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Garlic Naan,Breads,2,115.5,55,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Tikka,Starters,1,273.0,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Chicken,Main Course,2,672.0,320,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Papad,Sides,3,94.5,30,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Butter Masala,Main Course,2,588.0,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Mango Lassi,Beverages,1,94.5,90,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Naan,Breads,1,42.52,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Butter Masala,Main Course,1,294.0,280,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Chicken,Main Course,3,1008.0,320,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Rasmalai (2pc),Desserts,1,115.5,110,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,84.0,40,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Butter Masala,Main Course,1,294.0,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Naan,Breads,1,47.25,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,67.2,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,84.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Chicken Biryani,Biryani,1,218.4,260,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Samosa (2pc),Starters,1,44.1,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,3,126.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,-1,-42.0,40,Zomato,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,-1,-42.0,40,Zomato,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-12,Tandoori Roti,Breads,-1,-25.2,30,Zomato,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-12,Samosa (2pc),Starters,-1,-44.1,60,Zomato,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-12,Garlic Naan,Breads,2,115.5,55,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Dal Makhani,Main Course,1,231.0,220,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Dal Makhani,Main Course,1,231.0,220,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Rasmalai (2pc),Desserts,1,115.5,110,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Chicken Biryani,Biryani,1,245.7,260,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Sweet Lassi,Beverages,1,84.0,80,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Chicken,Main Course,2,470.4,320,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Tandoori Roti,Breads,2,63.0,30,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Seekh Kebab,Starters,2,588.0,280,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Butter Naan,Breads,2,94.5,45,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Butter Masala,Main Course,3,882.0,280,Register,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Masala Chai,Beverages,2,84.0,40,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Tandoori Roti,Breads,1,31.5,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Coke,Beverages,1,63.0,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Garlic Naan,Breads,1,57.75,55,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Samosa (2pc),Starters,1,63.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Papad,Sides,1,31.5,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-12,Paneer Butter Masala,Main Course,2,588.0,280,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Butter Naan,Breads,-3,-127.58,45,Swiggy,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-13,Masala Chai,Beverages,1,42.0,40,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Chicken Biryani,Biryani,1,273.0,260,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Seekh Kebab,Starters,1,294.0,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Garlic Naan,Breads,3,173.25,55,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Butter Chicken,Main Course,1,336.0,320,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Rasmalai (2pc),Desserts,1,115.5,110,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Paneer Butter Masala,Main Course,1,294.0,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Chicken Biryani,Biryani,-1,-191.1,260,Swiggy,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-13,Sweet Lassi,Beverages,1,67.2,80,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Garlic Naan,Breads,1,57.75,55,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Chicken Biryani,Biryani,-2,-546.0,260,Swiggy,Card,Refund,Spice Route Kitchen,Kolkata
2026-04-13,Veg Biryani,Biryani,2,441.0,210,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Coke,Beverages,2,126.0,60,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Garlic Naan,Breads,1,57.75,55,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Veg Biryani,Biryani,1,220.5,210,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Butter Naan,Breads,1,47.25,45,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Samosa (2pc),Starters,1,63.0,60,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Chicken 65,Starters,1,252.0,240,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Seekh Kebab,Starters,1,294.0,280,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Tandoori Roti,Breads,1,22.05,30,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Samosa (2pc),Starters,1,63.0,60,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Coke,Beverages,1,63.0,60,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Masala Chai,Beverages,2,84.0,40,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Coke,Beverages,1,63.0,60,Register,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Chicken 65,Starters,1,252.0,240,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Seekh Kebab,Starters,2,588.0,280,Register,Cash,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Tandoori Roti,Breads,1,31.5,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Seekh Kebab,Starters,3,882.0,280,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Butter Naan,Breads,1,37.8,45,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Sweet Lassi,Beverages,1,75.6,80,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Papad,Sides,1,31.5,30,Zomato,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Rasmalai (2pc),Desserts,2,161.7,110,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Chicken Biryani,Biryani,1,273.0,260,Zomato,UPI,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Sweet Lassi,Beverages,2,134.4,80,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Gulab Jamun (2pc),Desserts,1,94.5,90,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Masala Chai,Beverages,1,42.0,40,Swiggy,Card,Payment,Spice Route Kitchen,Kolkata
2026-04-13,Papad,Sides,3,94.5,30,Swiggy,UPI,Payment,Spice Route Kitchen,Kolkata
